Time x_cm_1 y_cm_1 x_cm_2 y_cm_2 x_cm_3 y_cm_3 x_cm_4 y_cm_4 x_cm_5 y_cm_5 x_cm_6 y_cm_6 x_cm_7 y_cm_7 x_cm_8 y_cm_8 x_cm_9 y_cm_9 x_cm_10 y_cm_10
124 -4.2782 3.3650 -7.1511 5.5605 -8.1565 3.6852 -6.5863 0.1940 1.6426 4.3832 -6.0849 1.1725 -2.6261 0.0999 -6.2690 3.2186 -8.6233 5.3183 56.8244 2.5106
125 -3.9302 2.8576 -7.5555 5.5107 -8.2181 3.6524 -6.8875 0.2780 2.9196 4.0744 -6.8281 1.0807 -2.4087 0.1515 -6.3881 3.6208 -8.7535 5.1592 56.7513 2.4565
126 -3.5282 2.5061 -7.7723 5.5864 -8.2072 4.2016 -7.4335 0.6894 4.4648 3.9829 -7.4610 0.8446 -1.9991 0.5667 -6.5869 3.3791 -9.0041 5.2832 56.6049 2.5580
127 -3.4263 2.2573 -8.3424 5.7183 -8.2379 4.4902 -7.7325 0.8636 5.6765 4.0657 -7.8562 0.6453 -1.9446 0.9510 -6.6499 4.0497 -8.9835 5.3970 56.2095 2.5072
128 -3.3765 2.3305 -8.5379 5.6571 -8.2751 4.7681 -7.9841 0.7068 6.8897 3.7379 -8.1803 0.7222 -1.9872 1.2904 -6.9930 4.3429 -8.8492 5.3115 55.6939 2.3849
129 -3.5317 2.4676 -8.8485 5.8395 -8.3651 4.6696 -8.1928 0.2787 8.0940 3.5052 -8.4721 0.5071 -1.8438 1.7691 -7.5460 4.4045 -8.7023 5.0761 54.8796 2.5033
130 -3.6912 2.6978 -9.0714 5.4534 -8.0473 4.8704 -8.0762 0.0699 9.3839 2.9861 -8.8570 0.5002 -1.6854 2.2209 -7.9771 4.2405 -8.9451 5.1539 54.2072 2.5621
131 -3.5218 3.1029 -9.1410 5.0322 -7.7883 4.5925 -8.0547 0.3350 10.4193 2.8602 -9.0029 0.3295 -1.0776 2.6542 -8.2166 4.2376 -8.9381 5.5653 53.6653 2.4486
132 -3.7857 3.4869 -9.2021 4.8489 -8.0003 4.4745 -8.5189 0.2634 11.1976 2.7333 -8.7087 0.3435 -1.4476 2.9530 -8.4846 4.2830 -8.9529 5.6299 52.7592 2.4144
133 -4.0238 3.9092 -8.9461 4.6960 -8.3710 4.2928 -8.8498 0.3089 11.5602 2.6966 -9.0407 0.4873 -1.9083 3.3445 -8.6324 4.4950 -8.9185 5.7874 51.8730 2.4742
134 -4.4405 4.0267 -8.8269 4.5584 -8.3679 4.3955 -8.9653 0.5970 12.1347 2.7480 -9.1351 0.2688 -2.0369 3.6172 -9.0404 4.3569 -8.7510 5.3332 51.0286 2.5326
135 -4.7817 4.2251 -8.2473 4.1348 -8.1939 4.2808 -9.1445 0.6060 13.1639 2.5311 -9.2353 0.3822 -2.1619 4.0821 -8.8524 4.3320 -8.7765 5.3755 49.9550 2.5696
136 -5.2202 4.2944 -8.6587 3.6795 -8.4369 4.4983 -9.6735 1.1491 14.2229 2.5198 -9.1859 0.9029 -2.5014 4.1525 -8.7722 4.6013 -8.5017 5.6554 49.0258 2.5915
137 -5.7545 4.7843 -8.8698 3.2415 -8.6452 4.4027 -9.6055 1.3011 14.8946 2.4681 -9.2403 0.8726 -2.8743 4.3253 -9.0226 4.6142 -8.5049 5.7607 48.2162 2.5592
138 -6.1256 4.6816 -8.8236 3.2805 -8.9826 3.7568 -10.0903 1.7628 15.5632 2.4245 -8.8697 1.0867 -3.4006 4.2979 -9.0004 4.4562 -8.6657 5.4240 47.7442 2.5188
139 -6.7381 4.8009 -9.2238 3.0007 -9.1150 3.8634 -10.1442 1.6294 16.4837 2.5530 -8.7289 1.3776 -4.0484 4.3036 -9.1050 4.3919 -8.8548 5.4330 47.5757 2.4075
140 -6.9982 4.4989 -9.4640 2.5817 -8.6928 3.7390 -10.2534 1.5527 16.9124 2.5710 -8.4888 1.3970 -4.7569 3.9928 -8.7412 4.7140 -8.8859 5.3592 47.0393 2.4964
141 -7.0828 4.1174 -9.3619 2.7773 -8.6691 3.6891 -10.5859 1.7742 17.0648 2.6510 -8.4628 1.5151 -5.4111 3.9542 -8.9829 4.6071 -9.2165 5.4160 46.7161 2.4629
142 -6.9618 3.9253 -9.1064 2.4677 -8.9678 3.7402 -10.5236 1.8215 17.1991 2.4958 -8.1125 1.0580 -5.6749 3.5352 -8.6965 4.6426 -8.7751 5.8373 46.4135 2.5008
143 -6.9939 3.9014 -8.9701 2.4271 -9.2832 3.3005 -10.4829 1.2820 17.7481 2.5062 -7.5391 1.2718 -6.2334 3.4039 -8.7572 4.4887 -8.3269 5.7733 46.1986 2.5241
144 -7.1520 3.3737 -8.7054 2.0425 -9.7473 3.3851 -10.2486 1.9671 17.9935 2.4477 -7.8481 0.7977 -6.4201 2.9892 -8.5176 4.3480 -7.7637 5.7991 46.5147 2.5708
145 -7.1327 2.5758 -8.2441 1.5677 -10.2002 3.4381 -10.6282 2.4248 17.8562 2.4771 -7.2896 0.5578 -6.9125 2.8491 -8.6975 4.1088 -7.8201 5.8137 46.6974 2.5310
146 -7.1281 2.5296 -8.2957 1.1183 -10.6547 3.7365 -10.6380 2.2850 17.8840 2.5533 -7.4347 0.5847 -7.5913 2.9314 -8.3360 4.0384 -7.5705 5.8123 47.1310 2.5428
147 -7.3408 2.6389 -7.8248 0.6884 -10.7300 3.7259 -10.4709 1.9606 17.6795 2.4649 -7.7043 0.2621 -7.9885 2.4922 -8.0196 3.7906 -7.0548 5.6758 47.7170 2.5412
148 -7.6545 2.5832 -7.6652 0.3969 -10.6115 3.4060 -10.5811 1.7399 17.1329 2.4887 -7.7979 0.2101 -8.2812 2.1745 -7.6680 3.6110 -7.2537 5.4246 48.3583 2.4657
149 -7.8107 2.8254 -7.5251 0.4689 -10.6030 3.4455 -10.6408 1.5946 16.6620 2.4147 -7.7765 -0.1701 -8.4451 2.3755 -7.4762 3.3163 -7.1905 5.3064 49.5176 2.5405
150 -8.6431 2.5897 -7.2872 0.2268 -10.2898 3.6138 -10.3020 1.3846 15.9522 2.6056 -8.0407 -0.1737 -8.1148 2.5229 -7.1965 3.1385 -7.0069 5.4898 50.2575 2.4255
151 -8.4255 2.7113 -7.2146 0.1513 -10.1191 3.8051 -9.8951 1.5042 15.1474 2.4852 -8.2445 -0.1026 -8.2689 2.8514 -6.9643 3.0637 -6.9707 5.2888 51.1519 2.4096
152 -8.9303 2.4510 -7.2851 0.2352 -9.8816 3.7273 -9.1383 1.3257 14.4028 2.6252 -8.3029 -0.0779 -8.6053 2.8638 -6.8371 2.8248 -6.4890 5.6645 52.1105 2.5908
153 -8.9994 2.4344 -7.3431 0.0274 -9.8558 3.8387 -9.1494 1.4939 13.3023 2.4288 -8.2399 0.1922 -8.7321 2.5824 -6.7660 2.7792 -6.1604 5.8882 53.0252 2.4021
154 -9.1312 2.6691 -7.0113 -0.1347 -9.3892 3.5593 -8.9795 1.7409 12.3260 2.1767 -8.2812 0.1947 -8.9022 2.4271 -6.9541 2.5058 -6.6442 5.9216 53.6756 2.5868
155 -8.9100 2.7584 -6.5227 0.1392 -9.4037 3.7307 -8.7583 2.0790 11.3713 2.6486 -8.3657 0.4403 -9.2261 2.1405 -6.6116 2.3538 -6.3918 6.0120 54.7728 2.5894
156 -8.5402 2.9337 -6.2105 0.1819 -9.5620 3.0489 -8.7180 2.5589 9.9381 2.7255 -8.5027 0.5236 -8.9930 1.6681 -6.0866 2.3471 -6.5466 5.7449 55.7820 2.4974
157 -8.4463 2.5870 -6.3226 0.3312 -9.9856 3.2888 -8.7689 3.1091 8.5771 2.5131 -8.5420 0.5187 -9.0461 1.5983 -5.7635 2.2212 -6.5686 5.6613 57.1463 2.6190
158 -8.4067 2.6848 -6.0300 0.2930 -9.9223 2.9644 -8.4401 3.8239 7.2315 2.8480 -8.3504 0.5562 -8.9599 1.2600 -6.1218 1.7165 -6.9237 5.3707 58.2609 2.3686
159 -8.2285 2.6379 -5.7211 0.4216 -9.3696 2.9976 -8.3624 3.8678 6.4064 2.9591 -8.6733 0.3255 -8.9265 1.0479 -5.4251 1.6081 -7.1566 5.2054 59.4838 2.5447
160 -7.7211 2.7974 -5.6735 0.2373 -9.5109 3.0134 -8.2709 4.2803 5.0417 2.6150 -8.6422 0.3873 -9.0895 0.9629 -5.4522 1.2555 -7.0612 4.8256 60.0447 2.5289
161 -7.4495 2.9753 -5.8611 0.0449 -9.4838 3.0103 -8.1415 4.0580 4.0945 2.9288 -8.8820 0.5734 -9.1457 0.5979 -5.2011 1.4735 -7.0734 4.9099 61.1311 2.4517
162 -7.1840 3.2584 -5.8763 -0.0896 -9.3561 3.1706 -7.9993 4.3817 2.9966 3.0110 -8.9932 0.2403 -9.4130 0.6440 -5.1502 1.1291 -7.1506 5.0755 62.0438 2.6097
163 -6.9898 3.6533 -5.7406 -0.4685 -9.7693 3.3484 -7.4501 4.3521 2.0069 3.1750 -9.2521 0.1476 -9.8235 0.5586 -5.0352 1.1330 -7.2432 5.1361 63.0706 2.5429
164 -6.7980 3.9469 -5.9093 -0.3480 -9.4296 3.9685 -7.0859 4.3657 1.2359 3.3347 -9.0035 0.0111 -9.9729 0.9108 -4.8010 1.0022 -7.1934 5.2047 63.8372 2.4941
165 -6.5314 4.3780 -5.9746 -0.4742 -9.6659 4.0297 -6.9701 4.3065 0.9013 3.4313 -9.1669 -0.0681 -10.2545 1.2056 -4.4675 0.9334 -7.0035 5.2070 64.3997 2.4700
166 -6.5995 4.4180 -6.2843 -0.4682 -9.5174 4.1754 -6.4166 4.4822 0.3996 3.4310 -9.3530 -0.0504 -10.2273 1.4715 -4.2034 0.8353 -6.9571 5.7832 65.0166 2.5354
167 -6.7765 4.7848 -6.8950 -0.8171 -9.6974 3.9988 -6.0601 4.3596 0.0672 3.2951 -9.2214 0.1779 -10.1189 1.4002 -4.0655 0.8603 -7.1318 5.8555 65.1484 2.5624
168 -6.7917 4.8869 -7.4596 -0.5966 -9.4739 3.9512 -5.6508 4.1944 -0.7939 3.4059 -9.3048 0.2436 -10.1769 1.9243 -3.5989 0.7305 -7.0355 6.0058 65.2590 2.5735
169 -7.0175 5.0637 -7.9820 -0.5572 -9.3356 4.4711 -5.3782 3.8888 -1.4392 3.7269 -9.2097 0.3857 -9.9214 2.0510 -3.2703 0.7148 -6.9228 5.4553 65.3973 2.5012
170 -7.0222 5.1035 -8.2674 -0.4080 -9.2122 4.2351 -4.9532 4.0964 -1.7533 3.7689 -8.9564 0.1928 -9.7544 2.1745 -3.0554 0.7216 -6.7057 5.2831 65.6564 2.5937
171 -6.9802 5.3190 -8.1149 -0.1281 -8.9993 4.4025 -4.7877 3.9979 -2.3446 3.9191 -8.4987 0.3223 -9.5841 2.0189 -2.5167 0.6245 -6.8372 5.1252 65.3076 2.5371
172 -6.8132 5.3688 -8.0628 -0.2467 -9.1500 4.5754 -4.4794 4.0693 -2.7225 4.1890 -8.3601 0.6652 -9.2828 2.3158 -1.9681 0.3139 -6.9349 5.1836 64.9452 2.6359
173 -6.4907 5.3387 -8.1392 -0.3191 -9.1854 4.8633 -3.9834 4.1767 -3.4576 4.1938 -8.2072 0.9275 -9.2162 2.4543 -1.4747 0.3159 -6.9513 5.4252 64.5925 2.6442
174 -6.2343 5.0001 -8.0922 -0.0023 -9.4960 4.5299 -3.3570 3.7078 -3.6298 3.6495 -8.1403 1.4358 -8.9836 2.3697 -0.6804 0.7486 -6.3997 5.3976 64.1837 2.5550
175 -5.7114 5.0612 -7.0567 0.1124 -9.4659 4.9186 -3.5040 3.5904 -3.8973 3.6432 -8.1543 1.5278 -8.9559 2.0755 0.1768 0.8133 -6.5512 5.6298 63.3910 2.5434
176 -5.2391 5.1670 -6.6890 0.1770 -9.3810 5.1410 -3.3692 3.4823 -4.1242 4.0585 -8.2189 1.8062 -8.9640 2.2149 1.3946 0.8253 -6.6189 5.5795 62.3907 2.4592
177 -5.4453 5.0345 -6.1524 0.6040 -9.3075 4.9603 -2.7554 3.2654 -4.1261 3.9734 -7.8280 2.0252 -9.0652 1.8864 2.4011 0.8303 -6.5523 5.1072 61.5548 2.6467
178 -5.5688 5.0772 -5.9350 0.4377 -9.1582 5.0546 -2.2100 3.3493 -4.3347 4.5803 -7.5836 1.9331 -8.8000 1.7255 3.5014 0.8234 -6.7175 4.9217 60.5565 2.4601
179 -5.2209 5.0311 -5.8319 0.4361 -9.4253 4.9971 -1.8679 3.3905 -4.3734 4.6391 -7.4488 2.1432 -8.6677 1.5368 4.7658 1.0538 -7.0954 4.2540 59.4201 2.5133
180 -5.2382 4.9085 -5.7654 0.4085 -9.5958 4.3279 -1.3867 3.1549 -4.3863 4.7389 -7.2533 2.2105 -8.7947 1.6724 5.9654 1.2733 -6.8889 3.5755 57.9777 2.4979
181 -5.3524 4.9056 -5.9021 0.3129 -9.7516 4.0652 -0.7371 3.0283 -4.2879 4.8412 -6.9001 2.2890 -8.7633 1.5382 7.3970 1.1857 -6.8504 2.8879 57.0778 2.4669
182 -5.9453 4.9282 -5.7669 -0.0967 -9.6235 3.5733 -0.1095 3.1099 -4.1342 4.7794 -6.2250 2.0948 -9.0781 1.7938 8.2315 1.6277 -6.8528 2.5570 55.7777 2.5090
183 -5.6205 4.8569 -5.8780 0.0190 -9.2409 3.2871 0.8035 3.0784 -4.6151 4.5557 -6.0945 1.8754 -9.4578 2.1060 9.0730 1.7314 -6.7364 2.2603 54.2563 2.4427
184 -5.9032 4.7166 -5.5896 0.0037 -9.2436 2.8805 1.5225 3.5205 -4.5537 4.5028 -5.9863 1.8271 -9.7041 2.0172 10.8231 1.8083 -6.5396 2.0010 52.6562 2.5082
185 -6.2768 4.6690 -5.3476 -0.1492 -9.0009 2.6200 1.6238 3.2746 -4.5539 4.4972 -5.3791 2.3048 -9.8815 2.1838 12.1015 2.1862 -6.0216 1.7182 51.3391 2.6313
186 -6.6030 4.3085 -5.4001 -0.2771 -8.6716 2.4278 1.8127 3.2534 -4.9033 4.6588 -4.9362 2.5437 -10.0770 2.4972 13.2018 2.3151 -5.4783 1.3586 50.2893 2.4399
187 -6.4164 3.7349 -5.3380 -0.1234 -8.2954 2.2219 2.0350 3.0501 -5.5597 4.7902 -4.7947 2.9783 -10.1873 2.5248 14.2912 2.3820 -4.9560 1.4199 48.9680 2.3764
188 -6.5709 3.5255 -5.2245 0.0818 -7.5049 1.8749 2.2159 2.9629 -5.8136 4.7278 -5.0742 3.3719 -10.3263 2.8604 15.6466 2.4387 -4.8478 1.3691 47.4296 2.6858
189 -6.7681 3.3775 -5.4125 0.2619 -7.0575 1.9419 2.0245 3.0570 -6.1187 4.4619 -4.8798 3.7613 -10.2192 2.6471 17.2569 2.4784 -4.3105 1.2971 46.0327 2.3250
190 -6.6778 2.7612 -5.0541 -0.2301 -6.5287 2.1616 1.4002 3.1368 -6.6592 4.3563 -4.7186 4.0291 -9.8316 3.2242 18.2417 2.5660 -4.1089 1.2476 44.3433 2.4364
191 -6.7647 2.7518 -4.8818 -0.2415 -6.0782 2.2860 1.0763 3.3159 -7.0406 4.7693 -4.8813 4.4006 -9.3077 2.8805 19.8825 2.5162 -4.0831 1.2414 42.7496 2.5699
192 -6.5767 2.6267 -5.0835 -0.0678 -5.8961 1.9730 0.6059 3.8144 -7.1839 4.7542 -5.1319 4.5981 -9.4089 2.7151 21.4800 2.4724 -3.7390 1.2246 41.2087 2.3976
193 -6.5344 2.5372 -5.0919 -0.0148 -5.5756 1.9455 0.5009 3.8946 -7.6003 4.7087 -4.6555 4.6773 -9.4908 2.6574 22.2338 2.6028 -3.0954 1.1607 39.6635 2.5489
194 -6.7782 2.4998 -5.3692 0.1697 -5.4886 2.1275 0.4344 4.1440 -8.0115 4.6378 -4.4544 4.6838 -9.4795 2.5667 23.4148 2.5214 -2.5540 1.0075 38.7217 2.4264
195 -6.9257 2.2848 -5.4954 0.6429 -5.4885 1.9666 -0.0204 4.2364 -8.1603 4.9090 -4.2781 4.4253 -9.2340 2.6556 24.8122 2.4725 -2.2885 0.5688 37.6911 2.3625
196 -7.0267 2.2690 -5.6445 0.4882 -5.3173 2.0440 -0.8342 4.5047 -8.4265 4.5639 -4.1332 4.0299 -8.9642 2.7178 26.3777 2.7004 -1.8966 0.3664 36.5001 2.2716
197 -7.1860 2.3842 -5.6143 0.5118 -5.6288 2.3067 -1.5435 4.6493 -8.4895 4.3034 -3.8785 3.9250 -9.0314 2.3362 28.0924 2.5578 -1.5737 0.6659 34.8293 2.3175
198 -7.5193 2.3592 -5.8993 0.4670 -6.0572 2.7070 -2.0345 4.8050 -8.6595 3.7665 -4.1010 3.5163 -9.2039 2.1317 29.5139 2.6825 -0.9838 0.6980 33.3493 2.5398
199 -7.4974 2.3220 -6.3403 0.3810 -5.8906 2.7422 -2.6768 4.9510 -9.0283 3.7529 -4.0756 3.2448 -9.5603 2.2450 30.8481 2.7678 -0.2066 0.9562 32.0344 2.6688
200 -7.2271 2.5435 -6.4564 0.4703 -6.0040 2.8148 -3.5587 4.9131 -8.6556 3.8862 -4.2381 3.0684 -9.4913 2.1101 32.3704 2.4223 0.7133 0.9684 30.1175 2.5220
201 -7.2168 2.0271 -6.8362 0.1537 -6.2178 2.6268 -4.0327 4.9545 -8.4599 4.1669 -4.0402 2.3659 -9.4565 2.0373 33.6436 2.4799 1.8622 0.9419 28.7573 2.3681
202 -7.2801 1.9483 -7.0101 -0.3924 -6.4331 2.6826 -4.6551 5.0616 -7.9325 4.1620 -4.1320 2.2049 -9.3199 1.7509 35.1489 2.3580 2.9335 1.3097 27.7336 2.4710
203 -7.1273 1.9181 -6.6922 -0.2675 -6.2268 2.8704 -5.1273 5.2069 -8.0596 4.1347 -4.2232 1.7408 -9.3377 1.3563 36.3950 2.3558 4.3893 1.4808 26.0526 2.4417
204 -6.9409 1.6621 -6.6232 -0.2029 -6.1635 2.9683 -5.5573 5.4033 -7.8175 4.2788 -4.1153 1.7510 -9.4809 1.0836 37.7000 2.4853 5.7960 1.5742 24.4529 2.6010
205 -6.9077 1.6383 -6.1575 -0.3575 -6.6053 3.2108 -6.1194 5.0863 -8.1556 4.4165 -4.3787 2.0229 -9.2585 0.9078 39.1412 2.4571 7.0357 1.7933 23.4084 2.6066
206 -6.8029 1.6582 -6.2062 -0.0790 -6.9554 3.2135 -6.3977 5.5865 -7.6719 3.6142 -4.8396 1.9843 -9.0504 0.8241 40.1841 2.3307 8.0431 2.0044 22.4560 2.6878
207 -6.5808 1.5319 -6.2560 -0.0780 -7.2980 3.3415 -6.1379 5.8123 -7.3078 3.7088 -4.7300 2.2732 -8.9913 0.5464 40.9667 2.5302 9.4715 2.3246 21.0764 2.4939
208 -6.2356 1.3145 -6.0703 -0.2305 -7.3947 3.4500 -6.5262 5.7301 -7.3381 3.5341 -4.7155 2.3530 -8.6497 0.1618 42.3065 2.4372 10.6664 2.3117 19.8184 2.3809
209 -6.0211 1.4183 -5.7403 -0.2711 -7.8855 3.0279 -6.2945 5.6001 -7.1595 3.4456 -5.2077 2.4685 -8.6074 0.1341 43.4005 2.5250 11.2067 2.5489 18.6427 2.4483
210 -5.7068 1.2397 -5.8712 -0.0324 -8.0203 2.9456 -6.4765 5.8884 -6.7952 3.3925 -5.2261 2.5785 -8.2280 0.2169 44.2816 2.5160 11.8657 2.5688 17.4966 2.4694
211 -5.4198 1.5905 -6.2918 0.2449 -8.3777 2.2483 -6.8123 5.9222 -6.1770 3.3419 -5.2083 2.7324 -7.7878 0.0361 45.1354 2.3590 12.4904 2.6400 15.8649 2.4263
212 -5.6070 1.4230 -6.1592 0.6414 -8.4726 2.3240 -6.9087 5.3868 -5.4715 3.2405 -5.4803 3.0587 -7.4198 -0.3932 45.8523 2.4983 13.1305 2.4359 14.6218 2.5964
213 -5.0793 1.5136 -6.5114 0.9502 -8.5695 2.0486 -6.8166 5.3415 -4.4476 2.9821 -5.5260 3.3962 -7.2540 0.0796 46.2568 2.4929 13.7716 2.4170 13.3425 2.2710
214 -4.5738 1.3573 -6.4717 1.1356 -8.0346 2.0551 -6.7877 4.9489 -3.6949 3.0979 -5.9721 3.3931 -7.4183 0.4124 46.7854 2.4563 14.0410 2.6300 11.9683 2.2549
215 -4.0590 1.6914 -6.9331 1.0223 -7.6588 2.2340 -6.6111 4.7723 -3.0529 3.0254 -6.3546 3.6066 -7.5357 0.7720 47.1419 2.4930 14.3646 2.4912 10.4991 1.8621
216 -3.6921 1.8505 -7.2252 0.7774 -7.7979 1.6840 -6.8427 4.8872 -2.1744 2.6119 -6.7896 3.9328 -7.6295 0.2197 47.4139 2.4086 14.4846 2.5372 9.1448 2.1511
217 -2.9971 1.9965 -7.4750 0.6975 -7.8290 1.3451 -6.6512 4.6964 -1.0415 3.0314 -6.8436 3.7362 -7.7864 0.5724 48.0490 2.4346 14.1365 2.5034 7.6764 1.8309
218 -2.0498 2.0460 -7.7081 0.5866 -7.6737 0.5046 -6.5111 4.8753 -0.2715 3.2055 -7.2396 3.5038 -8.0968 0.7697 47.9586 2.5251 14.3496 2.4993 6.0233 1.5937
219 -1.4614 2.2531 -8.0044 0.7719 -7.8747 0.3430 -6.3241 4.6652 0.5983 3.5366 -7.6816 3.1106 -8.6387 0.7399 48.0825 2.4494 13.6601 2.4941 5.1186 1.6692
220 -0.9506 2.2539 -8.2028 0.9902 -7.9477 -0.0684 -6.0584 4.8279 1.2018 3.6740 -7.5975 2.9096 -8.5730 1.1528 47.8169 2.3900 13.2240 2.5121 3.9310 1.5266
221 -0.3923 2.4605 -8.2108 1.2396 -8.1411 -0.3238 -5.5431 4.9659 2.0119 3.6294 -8.2359 3.0741 -8.8876 1.1880 47.3321 2.5808 12.3443 2.5042 3.0570 1.2753
222 0.1862 2.6210 -8.5441 1.5564 -8.5089 -0.7013 -5.5787 5.2237 2.7844 3.6218 -8.4887 3.5373 -8.7352 0.8786 46.5303 2.5020 11.3991 2.3052 2.3808 1.2035
223 0.3914 2.7701 -8.3019 1.5492 -8.6796 -0.7796 -5.5088 5.1620 3.6577 3.7802 -8.3386 3.1806 -8.5530 0.8475 46.3509 2.4742 10.9485 2.4351 1.0728 0.9319
224 0.4673 2.9295 -7.8336 1.7288 -8.7861 -1.0063 -5.2793 5.2895 4.3933 3.8249 -8.5592 3.2597 -8.7894 1.5604 46.4526 2.5455 10.3554 2.3208 -0.1831 0.5740
225 0.6374 3.4156 -7.5965 1.2378 -8.9013 -1.0323 -5.3723 5.2322 5.0200 3.4906 -8.6230 3.2130 -9.1034 2.2388 46.1874 2.3881 9.3677 2.0162 -1.4467 0.7345
226 0.7812 3.5609 -7.2615 1.0771 -8.7031 -1.2463 -5.4311 5.0974 5.7537 3.3874 -8.3873 3.2523 -8.9493 2.7120 45.7438 2.4894 8.4787 1.8821 -2.6561 0.2045
227 0.7305 3.7783 -7.1156 0.9358 -8.5241 -1.1825 -5.4749 5.6390 6.4092 3.3179 -8.4835 3.0607 -9.4748 2.8651 45.0076 2.5096 7.3381 1.8824 -3.3214 0.2705
228 0.6239 3.5351 -6.9173 1.2098 -8.1970 -1.2401 -5.5131 5.5844 7.3663 3.1299 -8.7741 2.4047 -9.2900 3.1948 44.5713 2.5819 6.3767 1.6001 -4.4579 0.2827
229 0.6329 3.7507 -6.6138 1.8478 -7.7875 -0.9345 -5.3014 5.8195 7.6350 2.9575 -9.0352 2.0053 -9.0712 3.3876 44.0001 2.5545 5.0650 1.5372 -5.2664 0.1590
230 0.6872 3.9170 -5.8594 2.1986 -7.6689 -0.7127 -5.2459 5.6000 7.7553 3.0322 -9.2710 1.7916 -8.7439 3.6075 43.6262 2.3663 3.7896 1.5400 -5.8193 0.1020
231 0.4752 4.0230 -5.5191 2.4446 -7.6066 -0.5211 -5.4056 5.6041 8.0179 2.7131 -9.3593 1.7450 -8.4959 4.3809 43.3101 2.4056 2.2533 1.3517 -6.5749 0.2337
232 0.4121 3.9992 -5.8219 2.9192 -7.5176 -0.3158 -5.4484 5.4214 8.3218 2.5662 -9.6858 1.7399 -8.2610 4.5312 42.7130 2.5947 1.1089 1.5129 -7.1005 0.2587
233 0.1937 4.1569 -5.9368 2.9210 -7.0364 -0.0163 -5.1785 5.5524 8.4441 2.6173 -9.3882 1.5011 -8.3399 4.8215 42.1512 2.5462 0.0083 1.3528 -7.7174 0.3770
234 -0.1977 4.2332 -6.2560 3.3719 -7.1241 0.0397 -5.1541 5.4915 8.4439 2.4655 -9.5752 1.2513 -8.4304 4.7614 42.2441 2.5014 -1.5520 1.1737 -7.9532 0.4095
235 -0.3281 4.2885 -6.3734 3.1915 -7.6675 0.4422 -4.9248 5.5265 8.5658 2.3738 -9.1264 0.9998 -8.1946 5.0273 41.4895 2.4687 -2.2114 1.1232 -7.9786 0.4435
236 -0.7821 4.4024 -6.8721 3.1969 -7.8006 0.4831 -5.3539 5.1640 8.0353 2.2747 -9.1968 0.6479 -7.6047 5.0916 41.0809 2.4456 -3.4554 1.2383 -8.3595 0.2925
237 -1.2654 4.5683 -7.1384 3.3574 -7.5832 0.3096 -5.6299 4.7249 7.7407 2.0615 -8.9011 0.3554 -7.4338 4.8761 41.1346 2.5273 -4.3650 0.6289 -8.6140 0.4106
238 -1.7509 4.5590 -7.4889 2.9556 -7.7217 0.5224 -5.3748 4.7043 7.1649 2.0554 -8.4601 -0.0025 -6.9940 4.8638 41.3453 2.5203 -4.9104 0.3382 -8.7653 0.5787
239 -2.1624 4.4059 -7.7209 2.7359 -8.0994 0.9368 -5.5922 4.2265 6.6471 1.6207 -8.2755 -0.0254 -7.3994 4.8155 41.2988 2.3949 -5.3451 0.1271 -8.6887 0.4080
240 -2.3491 3.8934 -8.0493 2.8754 -8.0539 0.8979 -5.7462 3.5133 6.0512 1.3768 -7.7188 -0.2281 -7.2761 4.3775 41.7769 2.5140 -5.9234 0.1001 -8.9696 0.2827
241 -3.0425 4.0677 -8.3200 2.6886 -7.9154 1.1049 -6.1348 2.7761 5.2804 1.1450 -7.4519 0.1282 -7.2106 4.0162 42.4040 2.3976 -6.3043 0.0422 -8.8752 0.2795
242 -3.4837 3.7151 -8.3412 2.6375 -7.6852 0.7878 -5.6555 2.3920 4.1675 0.8051 -7.0294 0.1385 -7.0112 3.8956 42.8384 2.4121 -6.7046 -0.1043 -8.8716 0.3629
243 -3.9747 3.9722 -8.1629 2.5640 -7.6869 0.6778 -5.4634 2.1526 2.8835 0.8904 -6.7099 0.5282 -7.3329 3.4151 43.2541 2.3842 -6.9937 -0.2202 -8.7769 -0.0342
244 -4.6602 3.5811 -8.2787 2.6586 -7.3848 0.5583 -4.8904 2.0565 2.0898 0.8636 -6.2992 0.7196 -7.1376 3.3412 43.8732 2.4597 -7.4065 -0.1416 -9.2620 -0.4113
245 -5.4406 3.6509 -8.0781 2.7204 -7.3361 0.5655 -4.6401 2.1755 0.5223 1.2653 -6.5201 0.6478 -7.5738 3.4503 44.8994 2.5284 -7.6865 -0.3401 -8.9915 -0.1069
246 -6.2044 3.8934 -8.2833 2.5021 -6.6253 0.8517 -4.5245 2.3315 -0.9329 1.1843 -6.3533 0.4672 -7.5465 3.6816 46.0228 2.3206 -7.8493 -0.2313 -9.7136 0.1692
247 -6.4672 3.4385 -8.4006 2.2928 -6.3049 1.5569 -4.3511 2.4182 -2.0049 1.4621 -5.9953 0.5966 -7.6065 3.9633 47.1481 2.3300 -8.0852 -0.1640 -9.4550 0.0782
248 -7.1038 3.1596 -8.1150 2.1788 -5.9600 1.9086 -4.1974 2.4519 -2.8655 1.4973 -6.2150 0.5630 -7.5036 4.1272 47.8043 2.4149 -8.0087 -0.5356 -9.7497 -0.2508
