Time x_cm_1 y_cm_1 x_cm_2 y_cm_2 x_cm_3 y_cm_3 x_cm_4 y_cm_4 x_cm_5 y_cm_5 x_cm_6 y_cm_6 x_cm_7 y_cm_7 x_cm_8 y_cm_8 x_cm_9 y_cm_9 x_cm_10 y_cm_10
4200 -3.8595 2.8550 164.0757 2.8313 167.9293 5.0883 26.9354 2.4916 9.7899 3.1399 163.6754 4.1423 -6.0153 1.1345 -8.3395 0.1577 67.8764 2.7105 162.6725 2.0089
4201 -3.4631 2.9717 165.6372 2.9041 168.1756 5.0168 24.9197 2.2216 7.4871 3.5140 165.2523 4.1185 -6.8278 0.9299 -8.1485 0.0772 69.7358 2.5080 164.4443 2.0856
4202 -4.0862 3.7802 167.2051 3.1048 168.0823 4.8895 22.4298 2.4915 5.4014 3.7448 166.5916 4.1269 -7.3010 0.6997 -7.8047 -0.2455 71.9938 2.6924 165.9483 2.3415
4203 -4.3213 4.3261 168.2808 3.1483 167.9690 4.7291 20.2677 2.5369 3.8383 3.9860 167.4100 4.0628 -8.1764 0.9112 -7.7789 -0.8311 73.4969 2.5965 167.1824 2.8810
4204 -4.9516 5.0999 168.7693 3.2471 167.4806 4.2630 17.8041 2.4559 1.9903 4.3000 168.1895 3.6704 -8.5978 0.6698 -8.0407 -0.7453 74.7494 2.4735 168.2431 3.2679
4205 -5.7253 5.0533 169.3854 2.8472 166.5864 4.0123 15.7432 2.4996 0.0533 4.5335 168.4988 3.2898 -9.3011 0.4589 -7.9488 -0.5651 75.7909 2.4530 168.5267 3.4710
4206 -6.0492 4.9308 169.6227 3.2747 165.7970 3.6976 13.7235 2.7167 -1.7179 4.7663 168.3626 3.2097 -9.4235 0.1778 -7.9058 -0.6954 76.8045 2.6090 169.4425 4.0179
4207 -7.0760 4.5599 169.9161 2.5803 164.9428 3.7543 11.5133 2.8658 -3.3430 4.8533 168.2195 3.3297 -9.6331 0.4923 -7.9498 -0.6844 77.5256 2.5269 169.5983 4.3606
4208 -7.5219 4.0906 169.6556 2.4269 163.8398 3.8848 9.2021 2.8503 -4.4217 5.2840 168.3911 3.1018 -9.6043 0.8325 -8.1825 -0.6745 78.0166 2.4438 170.1217 4.4643
4209 -7.9207 3.5862 169.2295 2.2865 161.9749 3.7332 7.3946 3.3558 -4.8157 5.3607 168.5550 2.6852 -10.0348 1.5436 -7.7869 -0.7926 78.0425 2.5818 170.5174 4.9341
4210 -8.1201 2.8611 168.9167 2.0337 160.6947 3.7358 5.5028 3.5811 -5.0619 5.5997 167.9834 2.1899 -10.5141 1.7133 -7.5786 -0.7593 77.7929 2.5452 170.5456 5.1311
4211 -8.2240 2.4107 168.2844 1.6120 159.2601 3.8017 4.2352 3.7803 -5.7441 5.3772 167.7230 1.6989 -10.3749 1.9669 -7.9013 -0.7616 77.3456 2.5589 170.8831 4.8736
4212 -8.0315 2.2896 168.2484 1.7355 157.7292 3.6117 2.8525 3.6199 -6.2386 5.8140 167.1087 1.2839 -10.8015 2.6147 -7.8161 -0.6104 77.1276 2.5989 170.6408 4.6431
4213 -8.1211 1.8638 168.2486 1.1800 156.4589 3.7794 1.5711 3.4756 -6.0040 5.6390 166.2989 1.1039 -10.9464 3.2337 -7.5269 -0.6058 76.4704 2.5253 170.2434 4.8759
4214 -8.1615 2.0307 168.2528 0.9603 154.9160 3.5120 0.3367 3.5612 -6.3026 5.8628 165.6227 1.1835 -11.2351 3.2082 -7.6413 -0.2961 75.7908 2.4576 170.2956 4.5492
4215 -8.0192 1.8707 167.8299 0.4672 153.0230 3.3938 -0.7576 3.6326 -6.7856 5.9696 164.8685 1.5673 -11.0851 3.1383 -7.8189 -0.1806 75.2733 2.5305 169.9965 4.0133
4216 -7.8658 1.4810 167.6413 0.0239 151.0671 3.1992 -1.5400 3.6875 -7.0933 5.6801 164.1413 1.8747 -10.7152 2.8281 -7.6441 -0.1018 74.4225 2.5129 169.1050 3.6601
4217 -7.6804 1.5060 167.5071 -0.3206 149.3416 2.5554 -1.9216 3.8568 -7.0903 5.7122 163.6337 1.8210 -10.1014 2.7595 -7.6874 0.2373 74.0252 2.5566 168.9975 3.1545
4218 -7.6229 1.4305 166.7983 -0.2986 147.0698 2.5974 -2.5530 3.7141 -6.9584 5.4430 162.6186 1.9831 -10.2707 2.8710 -7.4784 0.6590 73.4750 2.4670 169.1620 2.8823
4219 -7.0894 1.2334 167.2011 -0.2863 145.1071 2.5470 -3.0173 3.7781 -6.5175 5.2037 161.4260 1.6024 -9.7048 3.0206 -7.1618 1.2021 73.5675 2.4622 169.3204 2.4847
4220 -6.5180 1.0015 167.5029 -0.1028 142.3075 2.4484 -2.8462 3.9227 -6.0460 4.8669 160.4191 1.5013 -9.5867 2.5933 -7.0417 1.5210 73.6898 2.4741 169.6173 2.0725
4221 -5.8801 0.8319 167.8483 0.3700 139.8857 2.3434 -2.3406 3.8283 -5.7459 4.2577 159.2893 1.1762 -9.1236 2.2774 -6.9908 1.8351 74.1276 2.4441 169.7832 1.5464
4222 -5.6880 1.0386 168.1558 0.6503 138.4271 2.5942 -1.4617 3.9118 -5.4854 3.3234 158.3986 1.4198 -8.8248 1.5186 -7.0618 2.1972 74.5457 2.4807 169.6932 0.7479
4223 -5.2991 0.8786 168.4664 1.3482 136.0432 2.3999 -0.0345 4.1479 -5.2811 3.0266 157.0587 1.1543 -8.0823 1.2020 -7.3968 2.3624 75.3963 2.5765 170.2419 0.3430
4224 -5.1701 1.0543 168.4182 1.5090 133.7024 2.3638 1.3557 4.0331 -4.9506 2.8358 155.8081 1.3530 -7.7123 1.1414 -6.5997 2.2488 76.7741 2.5032 170.2092 0.1685
4225 -4.4390 1.2724 168.7343 1.9199 131.4631 2.5183 3.2457 3.8458 -4.4968 2.6059 154.7539 1.5612 -7.3462 0.7775 -6.4293 2.5102 77.6274 2.4389 169.6372 0.3029
4226 -4.3852 1.8955 168.9828 1.9443 129.3403 2.5073 4.6355 3.1919 -3.9344 2.5415 154.2114 1.8694 -7.1050 0.1612 -6.2657 3.5120 78.7625 2.5374 169.4376 0.4588
4227 -5.0354 2.7277 169.3909 1.7482 127.0634 2.5700 6.4796 2.9366 -3.1241 2.6562 153.4601 2.1171 -7.2075 0.0631 -6.2630 4.2738 80.1840 2.4696 169.4702 0.9371
4228 -5.4434 3.2219 169.8783 2.2169 124.9842 2.6166 8.0238 2.5547 -2.1577 2.2627 153.4017 2.3037 -7.6564 0.0030 -6.3426 4.9358 81.0034 2.6277 168.9906 1.3790
4229 -5.9847 3.5766 169.5128 2.4571 122.4419 2.6783 10.0917 2.4931 -1.0005 2.1037 152.9270 2.4102 -7.5945 0.0518 -6.3082 5.7225 81.5923 2.5580 168.6662 2.2805
4230 -6.8202 3.6876 169.6260 2.8017 120.0101 2.3285 12.4056 2.5313 0.0519 2.0641 152.9042 2.5542 -7.6043 0.2636 -6.0344 5.7976 81.8778 2.4008 168.5538 2.3376
4231 -7.3406 3.7194 169.2163 3.1613 118.2628 2.3371 14.9197 2.5653 1.8681 1.8921 153.6045 2.7820 -7.2862 0.4468 -6.2648 5.4275 81.5550 2.5380 168.8250 2.6212
4232 -7.5010 3.6928 168.3862 3.1095 115.9582 2.3149 17.0222 2.4309 4.4958 1.7332 154.1559 2.7904 -7.2321 0.7102 -6.1866 4.8428 81.1360 2.5648 169.4097 3.0351
4233 -7.9574 2.8380 167.5547 3.4336 114.1296 2.5839 19.7125 2.4543 6.4900 1.8760 154.7359 2.8006 -6.8244 0.6239 -5.8743 4.1134 80.9073 2.4510 170.0028 3.4307
4234 -8.3794 2.1283 166.5963 3.7651 111.9802 2.3856 22.0075 2.2054 8.4272 1.9598 155.5854 2.8375 -6.9062 1.2806 -5.9303 3.2766 79.6894 2.6202 170.8150 3.5430
4235 -8.9822 2.0850 165.2589 3.5102 109.6321 2.4772 24.3720 2.5278 10.4864 2.0616 156.8999 2.6872 -7.2007 1.6040 -6.1188 2.6287 78.3732 2.7133 171.2883 3.8115
4236 -9.4107 2.0550 164.0523 3.2674 107.7392 2.4323 26.6841 2.5043 11.9847 2.3254 158.3317 2.3701 -7.5396 1.6450 -6.1343 1.8937 77.2293 2.5006 171.6212 3.8754
4237 -9.4592 2.1165 162.3662 3.0571 105.3354 2.5928 29.0020 2.4277 13.5108 2.5315 160.1808 2.2740 -8.0031 1.6610 -6.0750 1.4491 75.2959 2.4811 171.2194 3.7702
4238 -9.5850 2.0918 160.7791 3.0181 103.0816 2.4773 31.2717 2.5808 14.6095 2.4809 162.3217 2.3699 -8.5390 1.6962 -6.4378 1.3021 73.6931 2.5697 171.0205 4.0156
4239 -9.8630 1.8896 158.9544 2.7045 100.5904 2.6493 33.8731 2.4361 15.0486 2.4287 163.9311 2.0552 -8.5549 1.7365 -6.6214 1.1535 72.0224 2.6234 171.0054 4.2854
4240 -9.8028 1.7489 157.4312 2.5162 98.1340 2.4927 36.3649 2.3970 15.9708 2.4545 165.5851 2.2387 -8.4362 1.5860 -6.7090 1.0905 70.6474 2.5111 170.6181 4.5567
4241 -10.1982 1.1056 155.4617 2.4144 96.0456 2.6121 38.0897 2.4289 16.3403 2.5485 167.2197 2.6387 -8.1984 1.5419 -7.2293 1.8437 68.9766 2.4667 170.3675 4.9253
4242 -10.4724 1.1361 153.2849 2.5454 93.8121 2.5889 40.4472 2.5083 16.3091 2.4079 168.1515 2.8815 -8.2340 1.8515 -7.3552 1.7739 67.8773 2.6090 169.9488 4.9436
4243 -10.8496 1.0563 150.5466 2.5503 91.5364 2.4824 43.0773 2.3719 16.4487 2.5254 169.0207 3.1630 -8.3865 1.9746 -7.7467 1.8625 67.1721 2.5492 169.5249 4.8445
4244 -10.6111 0.8332 148.4338 2.7671 89.4330 2.5244 45.4895 2.5435 15.9383 2.4522 169.6261 3.5677 -8.4447 2.4451 -7.7493 2.1568 66.3813 2.3445 169.5000 4.3662
4245 -10.5994 0.9603 146.3749 2.7248 87.2242 2.5930 46.9949 2.5804 14.9809 2.5027 169.7103 3.8808 -8.0425 3.5964 -7.9036 2.7190 65.9163 2.4685 169.1675 4.1838
4246 -10.5631 1.3860 144.0188 2.8159 84.9004 2.6730 48.4585 2.5664 13.6356 2.4691 169.9401 4.0752 -8.6707 3.7592 -7.9847 3.0955 65.5014 2.4334 168.8281 3.6459
4247 -10.4248 1.3937 142.2224 2.6337 82.7379 2.5195 49.8131 2.4972 12.2306 2.5642 170.3145 4.2161 -8.9340 4.0952 -7.8743 3.0551 65.3420 2.5410 168.6143 3.6347
4248 -10.4957 1.8346 139.8248 2.5086 80.7248 2.5532 50.8984 2.4927 10.9184 2.1299 170.2711 3.9067 -9.5263 3.9127 -8.0299 3.2521 65.1542 2.5226 168.3814 3.8364
4249 -10.1385 2.2416 137.0991 2.5183 78.7937 2.4140 51.1997 2.5004 8.9188 1.7081 169.9608 3.8986 -9.5867 4.0189 -7.9033 3.7376 65.0958 2.4661 168.5459 4.0696
4250 -9.9429 2.7589 135.0948 2.4539 76.6457 2.6381 51.4004 2.5054 6.9310 1.4827 169.8233 4.1897 -10.3870 4.1499 -7.2259 3.9306 65.0520 2.5399 168.4474 4.2066
4251 -9.5245 2.3841 132.7314 2.7290 74.1022 2.6224 51.3306 2.4346 5.2588 1.2551 169.4993 4.6222 -10.3634 4.2045 -6.9617 4.2165 64.6509 2.3664 168.3719 4.6364
4252 -9.0879 2.1050 130.2175 2.8016 71.9361 2.5965 51.2551 2.4891 4.0587 0.5702 169.1219 4.9098 -10.4471 3.8918 -6.3473 4.3797 64.3661 2.4608 168.2424 4.9021
4253 -8.3125 1.9295 128.2107 2.4547 69.6898 2.4316 50.7791 2.5913 2.2164 0.4739 168.5730 5.5675 -10.5665 3.5223 -5.8157 4.6638 63.6834 2.5413 167.9927 4.7807
4254 -8.1335 1.6274 126.0118 2.4611 67.5324 2.6129 50.0601 2.4850 1.0024 0.7504 168.3345 5.7620 -11.1638 3.2508 -5.0640 4.7448 63.2954 2.4064 168.1279 4.3961
4255 -8.3147 1.5053 123.7439 2.4013 65.2038 2.6112 48.8301 2.5329 -0.0196 0.6221 168.3644 5.6937 -10.7375 3.0948 -4.6817 4.6581 62.3252 2.4213 167.8567 3.9984
4256 -8.4844 1.7162 121.5458 2.4026 63.2594 2.4279 47.5658 2.4981 -0.3284 0.7718 168.3277 5.5084 -10.7838 2.8112 -4.4123 4.4865 61.0255 2.5128 167.8239 4.0785
4257 -8.6466 1.3723 118.9741 2.4219 61.0581 2.6722 45.9921 2.5242 -0.4664 0.6117 168.5083 5.3555 -10.5435 2.5943 -4.5038 4.4109 59.6066 2.5024 168.1930 3.5050
4258 -8.7294 1.0748 116.6279 2.5760 58.5761 2.4700 44.3970 2.4471 -0.6375 0.6243 168.4920 5.0320 -10.1933 2.7547 -5.0200 4.3943 57.4316 2.5369 168.2196 3.4178
4259 -8.2996 0.7837 114.1020 2.6507 56.5363 2.4982 43.1026 2.5701 -0.3741 0.5254 168.8736 4.5724 -9.8270 3.0624 -5.3795 4.4342 55.1296 2.6039 168.3406 3.1166
4260 -8.1867 0.4869 111.9399 2.6204 54.0994 2.3988 42.0240 2.6635 0.0080 0.4594 168.7389 4.4977 -9.1745 3.7514 -5.9899 4.0801 52.9208 2.6130 168.5933 3.0735
4261 -8.1075 0.3900 109.4272 2.5260 52.0899 2.3902 41.4407 2.5513 0.7619 0.6602 168.7139 3.4805 -8.3228 3.8635 -6.2706 3.5516 50.8087 2.4503 168.4891 3.2059
4262 -8.2944 -0.2480 107.3268 2.5117 49.7643 2.2916 41.0568 2.5419 1.9997 0.7360 168.4848 3.0341 -8.0866 3.6115 -6.9823 3.2694 48.3211 2.4455 168.7593 3.5688
4263 -8.4401 -0.3904 105.8739 2.5058 47.3920 2.5540 41.0441 2.4434 3.2246 0.7264 168.2310 2.3900 -8.0950 3.7392 -7.5632 3.0419 45.6523 2.8342 168.8735 3.8504
4264 -7.6722 -0.5383 103.7261 2.1620 44.9932 2.4708 40.9154 2.4779 5.2822 1.1736 168.3538 2.3340 -7.6431 3.7098 -7.8733 3.2360 43.3057 2.6237 168.7156 4.0463
4265 -7.4030 -0.3417 102.4532 2.3236 42.3667 2.3747 40.8427 2.5127 7.2113 1.4511 168.8508 1.9811 -6.8063 3.5016 -8.4578 3.4525 41.3045 2.6520 168.7187 3.8808
4266 -7.2559 -0.2223 100.9904 2.4058 40.0472 2.6060 40.7531 2.4495 8.8429 1.6778 168.8910 1.5784 -6.0064 3.7020 -9.1331 3.4825 39.4112 2.4481 169.1878 4.0418
4267 -7.4735 0.1304 100.2513 2.5450 37.3595 2.5126 41.1636 2.4598 11.4539 1.9397 169.0909 1.2795 -4.5541 3.9614 -9.7092 3.7025 37.8408 2.3650 168.9806 4.1947
4268 -7.7063 0.8543 99.7431 2.5018 34.9517 2.4534 41.5224 2.4518 13.9290 2.2937 169.0591 0.9178 -3.4043 4.1046 -10.3444 3.2593 36.6604 2.4559 168.6314 3.9761
4269 -7.4297 1.2965 99.7800 2.4857 32.8752 2.3875 41.8785 2.4514 16.4864 2.6012 169.0761 0.8853 -1.6985 4.2099 -10.4781 3.0964 35.7889 2.4771 168.6384 3.7270
4270 -7.0218 1.6085 100.0575 2.4934 30.7056 2.3643 42.2017 2.4402 19.1951 2.7677 169.1623 0.3456 0.1845 3.9646 -10.5079 2.8958 34.9430 2.5274 168.4287 3.2731
4271 -6.2995 1.4459 100.4361 2.5120 28.5093 2.4989 42.7512 2.5176 21.3002 2.5008 169.3686 0.4070 2.3011 3.8379 -10.2823 2.6928 34.1602 2.4668 167.8426 3.2207
4272 -6.6483 1.8780 101.2243 2.4485 26.1657 2.4046 43.0687 2.5287 23.6042 2.5316 169.6481 -0.0272 4.2638 3.7789 -10.3240 2.8875 33.7493 2.4749 167.7925 2.9788
4273 -6.2965 2.6373 102.1127 2.4939 24.2341 2.4518 42.8787 2.5892 25.8665 2.7436 169.8248 0.6817 6.6231 3.6554 -10.3206 2.8519 34.1597 2.4210 167.6212 3.1962
4274 -5.9527 3.2129 103.4651 2.5288 21.7276 2.5782 42.5192 2.5221 28.0860 2.6039 169.6692 1.5427 8.4961 3.5080 -9.9151 3.2511 34.1891 2.5120 167.4206 3.2542
4275 -5.8539 3.7340 104.6494 2.5877 19.6405 2.4415 41.6060 2.4641 30.2599 2.4693 169.8066 2.6190 10.5302 2.8902 -9.7435 3.8138 34.7830 2.4498 167.5890 3.4306
4276 -5.4742 4.0332 106.3190 2.5619 17.1223 2.5113 40.6261 2.5768 32.5672 2.5161 170.0379 3.3205 12.4683 2.7825 -9.4121 4.3862 35.6168 2.5711 167.6723 3.3944
4277 -5.3835 4.3071 108.7051 2.6044 14.7841 2.5993 38.6952 2.4167 35.1169 2.3574 169.8871 4.0256 14.7806 2.3407 -8.8330 4.6961 36.5069 2.5819 167.7344 3.4161
4278 -5.1024 4.8285 111.3868 2.4654 12.6720 2.2529 37.0941 2.4900 36.8770 2.3678 169.9430 4.4517 16.7984 2.4881 -8.3588 4.7465 38.0511 2.4566 167.7516 3.5388
4279 -4.4897 4.7436 113.3094 2.5732 10.2760 2.0015 34.9614 2.4632 39.0084 2.4690 169.9792 4.8812 19.2858 2.4416 -8.0000 4.7271 39.2840 2.4186 167.8329 3.6598
4280 -4.0377 5.0629 115.5674 2.5376 8.0770 1.6394 32.6359 2.5029 41.4972 2.6627 169.5840 4.5598 21.2541 2.5342 -7.5365 4.5147 41.1816 2.8341 167.9262 3.9784
4281 -3.4786 5.0624 117.7472 2.5530 6.6580 1.4536 30.3287 2.3810 43.7041 2.4412 169.1486 4.6760 23.4310 2.6155 -7.4759 4.6446 43.4892 2.5927 167.9260 3.7337
4282 -2.4382 4.7071 120.2616 2.5042 4.5919 1.2718 28.2977 2.4200 46.0362 2.3713 168.8041 4.4194 25.5661 2.5738 -6.6333 4.5621 45.5143 2.4560 167.8573 3.8020
4283 -0.7620 4.5812 122.5628 2.4936 2.8597 1.1855 26.3707 2.5129 48.3605 2.5972 168.3716 3.9907 27.8704 2.6360 -6.5676 4.6979 47.0727 2.4385 168.2909 4.0008
4284 0.6835 4.3523 124.9141 2.4304 0.7769 0.9466 25.0425 2.6125 50.6388 2.6127 168.3683 3.5931 29.7668 2.5400 -6.7545 4.9442 48.7834 2.5571 168.5648 3.7735
4285 2.0958 4.2935 127.2607 2.4272 -0.6234 1.1585 23.9401 2.5652 52.8298 2.6199 167.8355 3.2608 32.0721 2.4983 -6.5124 5.3157 49.9110 2.3827 168.9740 3.6824
4286 4.4042 4.1290 129.5413 2.5249 -2.1898 1.3763 23.0775 2.4681 55.4424 2.6466 167.9897 3.1730 34.4118 2.6603 -6.3997 5.4632 50.7739 2.4316 169.1243 3.2029
4287 6.3228 3.7535 131.7043 2.5222 -4.1171 1.3261 22.5061 2.5472 57.6049 2.5772 167.4752 2.9463 36.8258 2.6144 -6.2905 5.6818 51.3213 2.5104 169.1883 2.8813
4288 8.1625 3.2540 134.2655 2.7886 -5.3209 1.6813 22.5427 2.4664 59.9429 2.6997 167.4183 2.8136 38.7923 2.2483 -5.6819 5.7112 52.0398 2.5490 169.1333 2.5443
4289 9.8878 2.9322 136.3381 2.5499 -6.2338 1.8382 22.4252 2.5201 62.2693 2.6356 167.0272 2.7750 41.2718 2.5449 -5.4894 5.7593 52.0896 2.4842 168.8804 2.1496
4290 11.0603 2.7797 138.8778 2.6422 -7.0023 1.4871 22.7803 2.5537 64.6469 2.6198 166.9687 2.5369 43.5339 2.5075 -5.1528 4.9687 52.0261 2.5547 168.8269 1.2360
4291 12.6298 2.4123 140.8896 2.6193 -7.7778 1.3287 22.8356 2.6333 66.6919 2.3836 167.3744 1.9121 46.2342 2.3118 -5.1442 5.1893 51.4481 2.4986 168.5624 1.0101
4292 13.4300 2.4265 143.2575 2.3501 -8.3936 0.7585 23.6081 2.6908 68.6672 2.6950 167.4348 1.0809 48.4676 2.3867 -5.0506 5.3746 50.1714 2.6361 168.2599 0.6090
4293 14.0517 2.4592 145.3973 2.3839 -9.0568 1.1320 24.6635 2.6953 70.7405 2.4233 167.6319 0.5368 50.8501 2.5822 -4.8919 5.6141 48.8864 2.4778 167.9499 0.2577
4294 14.6239 2.4713 147.9002 2.2024 -9.6898 1.5071 26.1525 2.5921 72.6248 2.4813 168.1114 0.2448 52.3725 2.5418 -5.5680 5.7626 47.5907 2.4123 167.9174 -0.2787
4295 15.0457 2.5198 150.0148 2.1342 -10.0042 1.9540 27.9421 2.4276 75.1412 2.5831 168.5644 0.3600 54.3679 2.3059 -5.9480 5.5922 45.6017 2.4076 167.6969 -0.6000
4296 14.9689 2.5154 152.3342 2.3459 -10.6561 2.0946 30.0484 2.5638 77.6933 2.5435 168.8954 0.6887 56.3398 2.5283 -6.5851 5.6147 43.4143 2.4090 167.6842 -0.7027
4297 15.3396 2.4152 154.2272 2.4721 -10.7292 2.7747 31.9917 2.4481 79.5850 2.5675 169.4952 1.2841 57.2599 2.5054 -6.6911 5.0549 40.9300 2.3697 167.4558 -0.6563
4298 15.0056 2.4886 156.2840 2.9581 -10.5037 2.8546 34.2557 2.6083 81.7034 2.4942 169.6538 2.0264 58.0899 2.5079 -6.9473 4.9882 38.4125 2.6416 167.5218 -0.6180
4299 14.5387 2.5123 157.8857 3.2533 -10.5401 3.3401 36.0636 2.5798 83.8700 2.5888 169.7088 2.7890 58.8555 2.4923 -6.8405 4.9291 35.7726 2.3625 167.9443 -0.4997
4300 14.4205 2.5830 159.7735 3.3138 -10.3767 3.3783 38.4343 2.4851 85.7708 2.8561 170.0197 3.2198 59.2744 2.4933 -6.9852 5.0502 33.4422 2.3532 168.0656 0.1921
4301 14.5815 2.4750 161.2326 3.7193 -10.0361 3.3141 40.7439 2.5377 88.3787 2.4885 170.0973 3.6535 59.3910 2.4912 -7.2692 5.5247 31.5733 2.4234 167.9572 0.7652
4302 13.8500 2.4829 162.6267 3.9137 -9.4176 3.3891 42.8767 2.5331 91.1889 2.5481 170.4183 3.5732 59.1304 2.4998 -7.2020 5.3685 29.2258 2.4182 168.3030 1.1512
4303 13.7414 2.5160 163.5780 3.7768 -8.9226 3.4655 45.0898 2.5460 93.4422 2.4237 170.9477 3.3905 58.7638 2.4553 -7.6600 5.2676 26.8507 2.5102 168.5465 1.8051
4304 13.4280 2.5359 164.7715 3.8229 -8.8686 3.3589 47.4669 2.5684 95.5577 2.5055 170.7980 3.2847 58.3262 2.4079 -8.0454 4.8747 24.7829 2.7361 168.8027 2.2624
4305 13.2094 2.5305 165.5573 4.0843 -8.6101 3.2372 49.9308 2.6458 97.9737 2.4875 171.1379 3.3812 58.0284 2.4237 -8.4833 4.2763 22.1593 2.3898 169.0399 2.3579
4306 13.3946 2.4949 166.2457 3.8598 -8.3269 3.3283 52.2925 2.5074 100.4163 2.5767 171.3125 3.8225 57.5063 2.4434 -8.8607 3.6748 19.8455 2.3968 169.1164 2.6102
4307 13.3662 2.5764 166.9956 4.3681 -8.3263 4.1523 54.5882 2.4185 102.8714 2.7485 170.9818 3.5230 57.0751 2.4245 -9.2937 3.0579 17.4842 2.6174 168.8539 2.6102
4308 13.9662 2.5195 166.9762 4.4511 -7.9249 4.5721 56.2787 2.3864 104.9179 2.5326 170.6451 3.2827 57.0631 2.4210 -9.2870 2.6133 15.3413 2.4072 168.9640 3.1807
4309 14.0375 2.5163 167.0728 4.1231 -7.5360 5.0952 57.7494 2.5700 107.0818 2.4501 170.2517 2.8928 56.6835 2.4977 -9.1320 2.1987 13.0342 2.3387 168.6181 3.3283
4310 14.1156 2.4340 166.3741 4.2423 -6.6184 5.2506 59.0278 2.4128 109.4649 2.6373 169.8605 2.6068 56.6142 2.5185 -8.8889 1.9369 10.9277 1.9141 168.2519 3.9500
4311 14.1576 2.4776 166.1705 3.9058 -6.1363 4.8760 59.8139 2.3743 111.5011 2.6361 169.2187 2.4498 57.0789 2.5334 -8.6634 2.1206 8.8073 1.6274 167.9524 3.9999
4312 13.9000 2.5276 165.8320 3.7414 -6.0084 4.3403 60.3919 2.4254 113.1589 2.5354 168.9730 2.0180 57.7160 2.5596 -8.0526 1.9797 6.9396 1.4770 167.4065 4.5559
4313 13.9865 2.4456 165.8576 3.1216 -5.9873 4.1194 60.7449 2.4301 114.5559 2.4838 168.5301 1.6050 58.5779 2.5214 -7.5746 2.0046 5.3223 1.3361 166.4849 4.6739
4314 13.5946 2.4036 165.8328 2.5815 -6.1808 3.8982 60.8012 2.5301 115.9911 2.4522 167.7788 1.4549 60.0092 2.4815 -7.4050 2.2028 3.6611 0.8351 165.9316 4.5761
4315 12.7720 2.2928 166.0265 1.8884 -6.3673 3.2452 60.7303 2.5673 116.9095 2.5640 166.6516 1.0830 61.5869 2.4456 -7.0195 2.3984 2.1845 0.5575 165.1310 4.4862
4316 11.4626 2.5272 166.8754 1.4586 -6.7838 3.4290 59.6975 2.4638 118.1644 2.5485 165.5847 0.9801 63.5245 2.3963 -6.8408 2.3089 0.6422 0.6038 164.4062 3.9878
4317 10.0530 2.5498 167.3353 1.0943 -7.0312 3.5148 58.3546 2.4933 118.5344 2.4940 163.8937 0.8660 65.8154 2.4794 -6.9968 2.4223 -1.3580 0.3076 163.4618 3.5892
4318 8.4896 2.3327 167.5811 0.6969 -7.2438 3.9512 57.8347 2.5006 118.2793 2.5557 162.4349 0.7382 67.6177 2.6458 -7.0671 2.7684 -2.9015 0.4383 162.8386 3.0787
4319 6.9149 1.9751 167.4661 0.3082 -7.6082 4.3382 56.1584 2.4552 118.1557 2.5705 160.9310 0.6004 70.0141 2.4030 -7.3005 2.7778 -4.4408 0.9340 161.7591 3.1342
4320 5.4003 1.8934 167.4734 -0.2917 -7.8857 4.4997 54.4236 2.4919 117.5932 2.5801 159.2743 0.5628 72.0663 2.5437 -7.3007 3.1658 -5.6370 1.4186 160.3437 2.8719
4321 3.7080 1.3869 167.3841 -0.4341 -8.3087 4.8530 52.3158 2.4506 116.8630 2.4933 157.5175 1.0961 74.0997 2.4205 -7.4352 3.3634 -6.7328 1.3976 159.2754 2.8414
4322 2.5488 1.1434 167.4012 -0.7497 -8.5452 4.8988 50.0581 2.3863 115.6105 2.5460 155.6405 1.7512 75.6921 2.4499 -7.7357 3.4651 -7.5242 1.8338 158.1615 2.8025
4323 1.6269 1.0229 167.4129 -0.3509 -8.7028 4.8582 47.7839 2.4386 113.4396 2.5761 153.8936 2.0199 76.6109 2.3971 -7.5993 3.5050 -8.2126 2.0572 156.7368 2.9024
4324 0.2865 0.8358 167.6551 -0.4371 -8.7227 4.6171 45.5453 2.5536 111.9461 2.5296 151.8596 2.1997 77.7448 2.5299 -8.0066 3.5960 -8.0601 2.5803 155.6582 2.7099
4325 -1.0429 0.6250 167.7104 -0.9696 -8.7081 4.6824 43.6609 2.5054 110.0600 2.5105 149.4372 2.2841 78.7879 2.3675 -7.9309 3.5823 -8.3017 2.2960 154.6775 2.5016
4326 -1.9962 0.4234 167.9231 -1.0400 -8.8731 4.4412 41.5960 2.5419 108.2775 2.5039 147.2762 2.5289 79.4492 2.4118 -8.0997 3.1930 -8.8536 2.6678 153.6084 2.3659
4327 -2.8216 0.5039 168.3201 -1.0371 -8.6183 4.7597 39.1188 2.6223 107.0217 2.5252 145.6162 2.7118 79.6361 2.4744 -8.0258 2.9115 -9.2187 3.2673 152.4940 2.3338
4328 -3.0037 0.6098 168.2828 -0.9005 -8.0175 4.4825 36.7181 2.4745 105.8828 2.6507 143.7243 2.7558 79.8181 2.5831 -8.0732 2.5436 -9.5718 3.6858 151.4585 2.3694
4329 -3.4091 0.5393 167.5212 -0.6413 -7.4103 4.3141 34.6373 2.7395 105.2749 2.4920 141.4731 2.6836 79.1836 2.5554 -8.0594 1.9051 -9.4039 4.3519 150.7230 2.4456
