panel,series,Rg_over_lc,Re_over_lc,position_class
10 C,model,0.112172,0.137256,0
10 C,model,0.137276,0.0819437,3
10 C,model,0.105491,0.131501,0
10 C,model,0.164948,0.555679,0
10 C,model,0.0945481,0.19409,0
10 C,model,0.117824,0.110405,0
10 C,model,0.0938823,0.0586823,0
10 C,model,0.142949,0.126022,3
10 C,model,0.222689,0.561954,2
10 C,model,0.0887604,0.150444,0
10 C,model,0.109067,0.140635,0
10 C,model,0.138236,0.0447427,3
10 C,model,0.118068,0.131193,0
10 C,model,0.165395,0.568856,0
10 C,model,0.101461,0.296935,0
10 C,model,0.11521,0.100539,0
10 C,model,0.0922502,0.0322064,0
10 C,model,0.150063,0.163783,3
10 C,model,0.234219,0.639273,2
10 C,model,0.0858963,0.194022,0
10 C,model,0.107402,0.154615,0
10 C,model,0.139871,0.0501572,3
10 C,model,0.120794,0.112723,0
10 C,model,0.175074,0.609634,0
10 C,model,0.0969898,0.271487,0
10 C,model,0.116858,0.140355,0
10 C,model,0.091925,0.0754103,0
10 C,model,0.162533,0.174663,3
10 C,model,0.247888,0.708383,2
10 C,model,0.0816441,0.194743,0
10 C,model,0.104902,0.116359,0
10 C,model,0.14248,0.0970585,3
10 C,model,0.119801,0.0996531,0
10 C,model,0.178939,0.599682,4
10 C,model,0.0990297,0.230818,0
10 C,model,0.114273,0.144542,0
10 C,model,0.0980045,0.163056,0
10 C,model,0.166929,0.19924,3
10 C,model,0.245267,0.744435,2
10 C,model,0.0845496,0.232041,0
10 C,model,0.101294,0.117883,0
10 C,model,0.149721,0.164615,3
10 C,model,0.124202,0.107567,0
10 C,model,0.187606,0.644976,4
10 C,model,0.0997479,0.172719,0
10 C,model,0.118816,0.163522,0
10 C,model,0.0941379,0.152354,0
10 C,model,0.175645,0.213868,3
10 C,model,0.245907,0.836476,2
10 C,model,0.0866783,0.188936,0
10 C,model,0.103126,0.101508,0
10 C,model,0.159188,0.238868,3
10 C,model,0.129714,0.142483,0
10 C,model,0.190307,0.65574,4
10 C,model,0.098574,0.123834,0
10 C,model,0.128231,0.192864,0
10 C,model,0.0961581,0.133117,0
10 C,model,0.170242,0.18318,3
10 C,model,0.252432,0.861968,2
10 C,model,0.0871777,0.186907,0
10 C,model,0.0984766,0.0596422,0
10 C,model,0.168165,0.279069,3
10 C,model,0.129382,0.0783976,0
10 C,model,0.199275,0.630592,4
10 C,model,0.108748,0.165478,0
10 C,model,0.125618,0.234733,0
10 C,model,0.0977064,0.136969,0
10 C,model,0.181464,0.243858,3
10 C,model,0.256211,0.868086,3
10 C,model,0.0901439,0.219627,0
10 C,model,0.107093,0.0439905,0
10 C,model,0.176452,0.346747,3
10 C,model,0.126655,0.0735219,0
10 C,model,0.209944,0.607509,4
10 C,model,0.106482,0.172356,0
10 C,model,0.113946,0.214664,0
10 C,model,0.0979251,0.156742,0
10 C,model,0.178512,0.235168,3
10 C,model,0.260619,0.876517,3
10 C,model,0.0896653,0.246553,0
10 C,model,0.108524,0.0361588,0
10 C,model,0.188361,0.392387,3
10 C,model,0.134335,0.0762928,0
10 C,model,0.204937,0.519466,4
10 C,model,0.0986284,0.117041,0
10 C,model,0.106896,0.225471,0
10 C,model,0.0941596,0.187827,0
10 C,model,0.171689,0.244945,3
10 C,model,0.262057,0.866522,3
10 C,model,0.0916108,0.233424,0
10 C,model,0.11251,0.0916795,0
10 C,model,0.201734,0.456246,3
10 C,model,0.132824,0.0865166,0
10 C,model,0.208454,0.47937,4
10 C,model,0.103485,0.104493,0
10 C,model,0.103864,0.291775,0
10 C,model,0.0950275,0.166471,0
10 C,model,0.163409,0.247531,3
10 C,model,0.260468,0.879241,3
10 C,model,0.0883023,0.242453,0
10 C,model,0.110793,0.15719,0
10 C,model,0.209068,0.518285,3
10 C,model,0.133572,0.0989976,0
10 C,model,0.208592,0.455812,4
10 C,model,0.104877,0.102604,0
10 C,model,0.100886,0.279618,0
10 C,model,0.0900723,0.190371,0
10 C,model,0.154696,0.324619,4
10 C,model,0.261633,0.889012,3
10 C,model,0.0895255,0.215002,0
10 C,model,0.1141,0.197241,0
10 C,model,0.229525,0.612508,3
10 C,model,0.12678,0.11733,0
10 C,model,0.20527,0.449728,4
10 C,model,0.108819,0.0780988,0
10 C,model,0.0977577,0.282942,0
10 C,model,0.0892822,0.162015,0
10 C,model,0.147911,0.31198,4
10 C,model,0.258787,0.85721,3
10 C,model,0.093408,0.228378,0
10 C,model,0.121025,0.259568,0
10 C,model,0.239977,0.692493,3
10 C,model,0.12547,0.130942,0
10 C,model,0.199813,0.46672,4
10 C,model,0.106449,0.0805895,0
10 C,model,0.0945147,0.285501,0
10 C,model,0.0867271,0.166549,0
10 C,model,0.136819,0.309945,4
10 C,model,0.255475,0.87009,3
10 C,model,0.0925859,0.253228,0
10 C,model,0.123647,0.217487,0
10 C,model,0.246345,0.785619,3
10 C,model,0.131617,0.0971728,0
10 C,model,0.184693,0.388802,4
10 C,model,0.10057,0.0665874,0
10 C,model,0.0896206,0.278793,0
10 C,model,0.0917512,0.191667,0
10 C,model,0.123386,0.295822,4
10 C,model,0.258043,0.84529,3
10 C,model,0.0956922,0.305703,0
10 C,model,0.115691,0.207149,0
10 C,model,0.249192,0.847766,3
10 C,model,0.121833,0.0841016,0
10 C,model,0.179339,0.36721,4
10 C,model,0.096223,0.0321539,0
10 C,model,0.0879656,0.257932,0
10 C,model,0.102698,0.195028,0
10 C,model,0.11439,0.286338,4
10 C,model,0.262982,0.872878,3
10 C,model,0.0926787,0.279453,0
10 C,model,0.123387,0.250934,0
10 C,model,0.261051,0.866179,3
10 C,model,0.125322,0.0710645,0
10 C,model,0.171541,0.299594,4
10 C,model,0.0954513,0.0713809,0
10 C,model,0.0918553,0.214053,0
10 C,model,0.10783,0.239934,0
10 C,model,0.110139,0.27095,4
10 C,model,0.257793,0.851213,3
10 C,model,0.0914609,0.251673,0
10 C,model,0.11748,0.171935,0
10 C,model,0.25819,0.862146,3
10 C,model,0.126597,0.0780647,0
10 C,model,0.154062,0.201476,4
10 C,model,0.0979768,0.0753003,0
10 C,model,0.0929395,0.173582,0
10 C,model,0.0964098,0.182299,0
10 C,model,0.104598,0.283028,4
10 C,model,0.252972,0.847172,4
10 C,model,0.0944445,0.246608,0
10 C,model,0.111758,0.217349,0
10 C,model,0.255539,0.866589,3
10 C,model,0.130389,0.107607,0
10 C,model,0.146528,0.153382,4
10 C,model,0.0896589,0.0873755,0
10 C,model,0.0911959,0.136892,0
10 C,model,0.100434,0.189032,0
10 C,model,0.0970556,0.261373,4
10 C,model,0.2559,0.857467,4
10 C,model,0.0918458,0.165208,0
10 C,model,0.112443,0.293919,0
10 C,model,0.25238,0.84675,3
10 C,model,0.132185,0.129453,0
10 C,model,0.14253,0.107193,4
10 C,model,0.097869,0.179374,0
10 C,model,0.0874168,0.0997623,0
10 C,model,0.0962447,0.133058,0
10 C,model,0.0975888,0.219772,4
10 C,model,0.256813,0.841114,4
10 C,model,0.0980004,0.0865718,0
10 C,model,0.109586,0.283156,0
10 C,model,0.256424,0.849313,3
10 C,model,0.131753,0.114826,0
10 C,model,0.136501,0.0400576,4
10 C,model,0.0960638,0.203845,0
10 C,model,0.0933756,0.169187,0
10 C,model,0.092113,0.107603,0
10 C,model,0.09501,0.200969,4
10 C,model,0.250635,0.807779,4
10 C,model,0.0974577,0.0819598,0
10 C,model,0.104,0.217182,0
10 C,model,0.251407,0.8498,3
10 C,model,0.13342,0.0899393,0
10 C,model,0.139553,0.0408139,4
10 C,model,0.0990572,0.198477,0
10 C,model,0.0973455,0.141344,0
10 C,model,0.0929921,0.0997505,0
10 C,model,0.0956758,0.203643,4
10 C,model,0.252333,0.839565,4
10 C,model,0.100498,0.0684831,0
10 C,model,0.0997509,0.163315,0
10 C,model,0.252788,0.855537,3
10 C,model,0.134333,0.094896,0
10 C,model,0.1402,0.0908815,4
10 C,model,0.100303,0.23745,0
10 C,model,0.0989022,0.121702,0
10 C,model,0.0945321,0.0901339,0
10 C,model,0.101486,0.186499,4
10 C,model,0.248355,0.828285,4
10 C,model,0.102061,0.0860777,0
10 C,model,0.100498,0.149982,0
10 C,model,0.258688,0.871327,3
10 C,model,0.138327,0.086628,0
10 C,model,0.142044,0.0994003,4
10 C,model,0.0950366,0.226134,0
10 C,model,0.0993635,0.174955,0
10 C,model,0.091616,0.142683,0
10 C,model,0.104461,0.164781,4
10 C,model,0.248939,0.82563,4
10 C,model,0.107629,0.137044,0
10 C,model,0.0939243,0.136723,0
10 C,model,0.253925,0.876023,2
10 C,model,0.14122,0.0659312,0
10 C,model,0.153729,0.181213,4
10 C,model,0.0967253,0.194659,0
10 C,model,0.0918088,0.146299,0
10 C,model,0.0899121,0.131142,0
10 C,model,0.114306,0.151402,4
10 C,model,0.247229,0.785138,4
10 C,model,0.111102,0.169874,0
10 C,model,0.0923771,0.0880308,0
10 C,model,0.251445,0.844811,2
10 C,model,0.14209,0.0597447,0
10 C,model,0.168169,0.261048,4
10 C,model,0.0997724,0.221872,0
10 C,model,0.0870781,0.111229,0
10 C,model,0.0916631,0.209946,0
10 C,model,0.121177,0.132783,4
10 C,model,0.237483,0.770561,4
10 C,model,0.11454,0.215441,0
10 C,model,0.0950146,0.0844697,0
10 C,model,0.25938,0.865957,2
10 C,model,0.128673,0.0703337,0
10 C,model,0.184243,0.363557,4
10 C,model,0.100435,0.244196,0
10 C,model,0.0880868,0.0865567,0
10 C,model,0.0913905,0.226488,0
10 C,model,0.12924,0.117809,4
10 C,model,0.232613,0.75405,4
10 C,model,0.123368,0.268883,0
10 C,model,0.0941438,0.0922049,0
10 C,model,0.252069,0.851737,2
10 C,model,0.132592,0.0764525,0
10 C,model,0.200562,0.450975,4
10 C,model,0.0950006,0.186641,0
10 C,model,0.089669,0.0674156,0
10 C,model,0.0945113,0.238135,0
10 C,model,0.139953,0.111755,4
10 C,model,0.225555,0.743971,4
10 C,model,0.126467,0.253861,0
10 C,model,0.0970612,0.146388,0
10 C,model,0.250169,0.834833,2
10 C,model,0.129437,0.0357121,0
10 C,model,0.214594,0.498721,4
10 C,model,0.0993458,0.187177,0
10 C,model,0.0914009,0.086382,0
10 C,model,0.0971963,0.269042,0
10 C,model,0.144099,0.172771,4
10 C,model,0.208632,0.668791,4
10 C,model,0.124263,0.265752,0
10 C,model,0.0981463,0.149941,0
10 C,model,0.251183,0.836259,2
10 C,model,0.126089,0.0410887,0
10 C,model,0.228801,0.571167,4
10 C,model,0.091956,0.242659,0
10 C,model,0.0965781,0.108843,0
10 C,model,0.103713,0.28365,0
10 C,model,0.154687,0.249462,4
10 C,model,0.203663,0.603405,4
10 C,model,0.120451,0.261174,0
10 C,model,0.0988531,0.195202,0
10 C,model,0.251084,0.838055,2
10 C,model,0.117656,0.0640374,0
10 C,model,0.239003,0.652204,4
10 C,model,0.0847277,0.183901,0
10 C,model,0.0945408,0.158404,0
10 C,model,0.103258,0.247336,0
10 C,model,0.171995,0.318135,4
10 C,model,0.201308,0.584154,0
10 C,model,0.117135,0.262905,0
10 C,model,0.100383,0.203284,0
10 C,model,0.25284,0.834621,2
10 C,model,0.127762,0.0971583,0
10 C,model,0.24421,0.707518,4
10 C,model,0.0852634,0.121735,0
10 C,model,0.107115,0.223563,0
10 C,model,0.103951,0.32897,0
10 C,model,0.193456,0.393892,4
10 C,model,0.189477,0.489454,0
10 C,model,0.122185,0.327932,0
10 C,model,0.102409,0.282361,0
10 C,model,0.247332,0.798466,2
10 C,model,0.128269,0.0657718,0
10 C,model,0.252157,0.788977,4
10 C,model,0.0921261,0.164182,0
10 C,model,0.105712,0.188035,0
10 C,model,0.0943548,0.298625,0
10 C,model,0.198715,0.463736,4
10 C,model,0.181168,0.438939,0
10 C,model,0.118388,0.313026,0
10 C,model,0.0973762,0.334392,0
10 C,model,0.241217,0.822474,2
10 C,model,0.130046,0.0921394,0
10 C,model,0.25169,0.84809,4
10 C,model,0.0926366,0.133083,0
10 C,model,0.113427,0.260265,0
10 C,model,0.0906589,0.238664,0
10 C,model,0.221207,0.558662,4
10 C,model,0.171603,0.385433,0
10 C,model,0.118146,0.283625,0
10 C,model,0.0945998,0.331966,0
10 C,model,0.243551,0.818107,2
10 C,model,0.134761,0.133338,0
10 C,model,0.251281,0.825615,4
10 C,model,0.09123,0.0536212,0
10 C,model,0.108449,0.28469,0
10 C,model,0.0947505,0.24371,0
10 C,model,0.225557,0.578418,4
10 C,model,0.164566,0.339386,0
10 C,model,0.111352,0.268191,0
10 C,model,0.0908714,0.26396,0
10 C,model,0.240542,0.76292,2
10 C,model,0.13951,0.185834,0
10 C,model,0.251432,0.811974,4
10 C,model,0.0912037,0.03766,0
10 C,model,0.103459,0.251868,0
10 C,model,0.0937687,0.240849,0
10 C,model,0.236155,0.668126,4
10 C,model,0.15268,0.28781,0
10 C,model,0.115013,0.286103,0
10 C,model,0.092051,0.259544,0
10 C,model,0.243316,0.745091,2
10 C,model,0.142043,0.217371,0
10 C,model,0.237542,0.748615,4
10 C,model,0.0948708,0.102605,0
10 C,model,0.100942,0.205124,0
10 C,model,0.0893435,0.196067,0
10 C,model,0.24658,0.748904,4
10 C,model,0.137822,0.221527,0
10 C,model,0.110848,0.327308,0
10 C,model,0.0921498,0.229885,0
10 C,model,0.23886,0.702301,1
10 C,model,0.145521,0.251674,0
10 C,model,0.236516,0.674267,4
10 C,model,0.0950218,0.17545,0
10 C,model,0.0968852,0.155463,0
10 C,model,0.0944221,0.242311,0
10 C,model,0.252603,0.813745,4
10 C,model,0.130909,0.171416,0
10 C,model,0.102543,0.254849,0
10 C,model,0.0885462,0.227992,0
10 C,model,0.232648,0.645467,1
10 C,model,0.152137,0.249787,0
10 C,model,0.21746,0.600799,0
10 C,model,0.0990177,0.22212,0
10 C,model,0.0913306,0.118782,0
10 C,model,0.0958099,0.27726,0
10 C,model,0.24542,0.794412,4
10 C,model,0.116597,0.105511,0
10 C,model,0.10019,0.264193,0
10 C,model,0.08715,0.213752,0
10 C,model,0.226505,0.600773,1
10 C,model,0.148283,0.201665,0
10 C,model,0.202841,0.521841,0
10 C,model,0.0974541,0.230236,0
10 C,model,0.0855321,0.0685551,0
10 C,model,0.0988153,0.291754,0
10 C,model,0.240032,0.78941,4
10 C,model,0.117692,0.0586569,0
10 C,model,0.102996,0.275306,0
10 C,model,0.0858042,0.191993,0
10 C,model,0.217069,0.541314,1
10 C,model,0.149611,0.239102,0
10 C,model,0.189048,0.453743,0
10 C,model,0.102255,0.321002,0
10 C,model,0.0908933,0.0817318,0
10 C,model,0.105605,0.383386,0
10 C,model,0.240601,0.778371,4
10 C,model,0.119382,0.0275646,0
10 C,model,0.0983598,0.294478,0
10 C,model,0.0956192,0.156329,0
10 C,model,0.208174,0.498006,1
10 C,model,0.136471,0.252495,0
10 C,model,0.177417,0.398613,0
10 C,model,0.098903,0.25137,0
10 C,model,0.0905679,0.0234818,0
10 C,model,0.111816,0.392188,0
10 C,model,0.229546,0.719987,4
10 C,model,0.122623,0.0774097,0
10 C,model,0.102206,0.303801,0
10 C,model,0.0917192,0.141834,0
10 C,model,0.194583,0.438449,1
10 C,model,0.128131,0.272304,0
10 C,model,0.164001,0.397073,0
10 C,model,0.0919903,0.2219,0
10 C,model,0.0957091,0.0533955,0
10 C,model,0.121701,0.397003,0
10 C,model,0.219932,0.654081,4
10 C,model,0.129208,0.143966,0
10 C,model,0.104378,0.220375,0
10 C,model,0.0920144,0.135234,0
10 C,model,0.18202,0.358021,1
10 C,model,0.123288,0.303356,0
10 C,model,0.151913,0.344256,0
10 C,model,0.0941164,0.202358,0
10 C,model,0.0950848,0.0580141,0
10 C,model,0.137435,0.438697,0
10 C,model,0.205466,0.594448,0
10 C,model,0.133276,0.121755,0
10 C,model,0.11336,0.220235,0
10 C,model,0.0996963,0.104183,0
10 C,model,0.171554,0.308798,1
10 C,model,0.116479,0.279073,0
10 C,model,0.136646,0.34423,0
10 C,model,0.0918775,0.171723,0
10 C,model,0.0986073,0.100736,0
10 C,model,0.143924,0.407045,0
10 C,model,0.191603,0.554182,0
10 C,model,0.141467,0.1784,0
10 C,model,0.122359,0.153198,0
10 C,model,0.103149,0.107496,0
10 C,model,0.158384,0.239201,1
10 C,model,0.111928,0.299025,0
10 C,model,0.123148,0.342375,0
10 C,model,0.0892851,0.221958,0
10 C,model,0.0987029,0.141645,0
10 C,model,0.150638,0.432361,0
10 C,model,0.176789,0.50366,0
10 C,model,0.146828,0.198084,0
10 C,model,0.121867,0.0780646,0
10 C,model,0.107112,0.098974,0
10 C,model,0.150463,0.155974,1
10 C,model,0.105393,0.305494,0
10 C,model,0.115428,0.359525,0
10 C,model,0.0868214,0.193385,0
10 C,model,0.099596,0.0951567,0
10 C,model,0.168134,0.454449,0
10 C,model,0.169876,0.48284,0
10 C,model,0.153275,0.207792,0
10 C,model,0.129823,0.124804,0
10 C,model,0.106659,0.116116,0
10 C,model,0.140589,0.120281,1
10 C,model,0.0974051,0.267426,0
10 C,model,0.109997,0.34494,0
10 C,model,0.079571,0.156706,0
10 C,model,0.11403,0.179205,0
10 C,model,0.192944,0.491359,0
10 C,model,0.161764,0.502751,0
10 C,model,0.159884,0.237197,0
10 C,model,0.131525,0.153994,0
10 C,model,0.107457,0.110035,0
10 C,model,0.135125,0.0358688,1
10 C,model,0.0913919,0.209561,0
10 C,model,0.107121,0.354799,0
10 C,model,0.081459,0.117687,0
10 C,model,0.112496,0.186679,0
10 C,model,0.206095,0.577938,4
10 C,model,0.148487,0.45748,0
10 C,model,0.162389,0.225266,0
10 C,model,0.138347,0.18197,0
10 C,model,0.105953,0.142443,0
10 C,model,0.136851,0.0348896,1
10 C,model,0.0935742,0.253756,0
10 C,model,0.0953756,0.317491,0
10 C,model,0.084926,0.105845,0
10 C,model,0.118151,0.210774,0
10 C,model,0.216242,0.572714,4
10 C,model,0.139525,0.449515,0
10 C,model,0.160373,0.221742,0
10 C,model,0.131644,0.156814,0
10 C,model,0.105033,0.186106,0
10 C,model,0.138629,0.0771779,1
10 C,model,0.0901148,0.230323,0
10 C,model,0.0899693,0.285611,0
10 C,model,0.0856499,0.0736709,0
10 C,model,0.119486,0.218583,0
10 C,model,0.228224,0.648103,4
10 C,model,0.132391,0.431235,0
10 C,model,0.155492,0.209297,0
10 C,model,0.127337,0.167381,0
10 C,model,0.101472,0.201277,0
10 C,model,0.148073,0.155527,1
10 C,model,0.0890807,0.219399,0
10 C,model,0.0937889,0.276659,0
10 C,model,0.0864596,0.0393082,0
10 C,model,0.12117,0.202777,0
10 C,model,0.239398,0.706527,4
10 C,model,0.12452,0.40334,0
10 C,model,0.147752,0.226733,0
10 C,model,0.135453,0.215772,0
10 C,model,0.101101,0.196093,0
10 C,model,0.158947,0.21284,1
10 C,model,0.090111,0.178174,0
10 C,model,0.0916249,0.278377,0
10 C,model,0.0794643,0.117603,0
10 C,model,0.118981,0.221089,0
10 C,model,0.234899,0.740566,4
10 C,model,0.118942,0.379316,0
10 C,model,0.149645,0.274479,0
10 C,model,0.12934,0.235628,0
10 C,model,0.0998199,0.168724,0
10 C,model,0.172526,0.30906,1
10 C,model,0.0910631,0.226863,0
10 C,model,0.0915434,0.236691,0
10 C,model,0.0783681,0.132218,0
10 C,model,0.127131,0.27343,0
10 C,model,0.23771,0.786281,4
10 C,model,0.104258,0.326464,0
10 C,model,0.139192,0.250419,0
10 C,model,0.123803,0.296952,0
10 C,model,0.106906,0.115817,0
10 C,model,0.184589,0.369241,1
10 C,model,0.0920973,0.237015,0
10 C,model,0.0904989,0.193038,0
10 C,model,0.0799874,0.12163,0
10 C,model,0.122476,0.307158,0
10 C,model,0.234392,0.739761,4
10 C,model,0.106927,0.289338,0
10 C,model,0.129931,0.26577,0
10 C,model,0.116503,0.311562,0
10 C,model,0.106331,0.124774,0
10 C,model,0.194166,0.425697,1
10 C,model,0.0918341,0.247096,0
10 C,model,0.0975129,0.170851,0
10 C,model,0.0798183,0.102247,0
10 C,model,0.119077,0.305796,0
10 C,model,0.237102,0.730925,4
10 C,model,0.101191,0.262525,0
10 C,model,0.128147,0.271748,0
10 C,model,0.11793,0.29962,0
10 C,model,0.106076,0.112512,0
10 C,model,0.208115,0.485075,1
10 C,model,0.0910222,0.214936,0
10 C,model,0.0988134,0.174032,0
10 C,model,0.0828967,0.114364,0
10 C,model,0.114958,0.232265,0
10 C,model,0.233246,0.684884,4
10 C,model,0.0925714,0.237206,0
10 C,model,0.123189,0.258569,0
10 C,model,0.114325,0.293549,0
10 C,model,0.100686,0.127846,0
10 C,model,0.218704,0.476851,1
10 C,model,0.0905846,0.232439,0
10 C,model,0.110967,0.159799,0
10 C,model,0.0861367,0.150918,0
10 C,model,0.112752,0.222995,0
10 C,model,0.228563,0.626673,4
10 C,model,0.0851701,0.185421,0
10 C,model,0.116876,0.269868,0
10 C,model,0.119343,0.335807,0
10 C,model,0.101405,0.126513,0
10 C,model,0.228631,0.516057,1
10 C,model,0.0976891,0.238045,0
10 C,model,0.12354,0.178451,0
10 C,model,0.0845678,0.139681,0
10 C,model,0.104499,0.167722,0
10 C,model,0.228852,0.606048,4
10 C,model,0.0820987,0.177834,0
10 C,model,0.117431,0.218664,0
10 C,model,0.108995,0.311816,0
10 C,model,0.0998599,0.129751,0
10 C,model,0.223624,0.493593,1
10 C,model,0.0942498,0.232726,0
10 C,model,0.12294,0.179023,0
10 C,model,0.0849411,0.146043,0
10 C,model,0.10446,0.229585,0
10 C,model,0.221375,0.557997,4
10 C,model,0.0754329,0.0883332,0
10 C,model,0.119691,0.18649,0
10 C,model,0.108675,0.292268,0
10 C,model,0.108225,0.127591,0
10 C,model,0.219026,0.500759,1
10 C,model,0.0949333,0.172845,0
10 C,model,0.12714,0.137852,0
10 C,model,0.0843363,0.198336,0
10 C,model,0.10253,0.212958,0
10 C,model,0.213094,0.502232,4
10 C,model,0.0747953,0.0339805,0
10 C,model,0.12297,0.157158,0
10 C,model,0.114077,0.266279,0
10 C,model,0.11183,0.140012,0
10 C,model,0.209036,0.512636,1
10 C,model,0.09322,0.13976,0
10 C,model,0.129819,0.150371,0
10 C,model,0.0805659,0.12261,0
10 C,model,0.0963629,0.20174,0
10 C,model,0.202424,0.476173,4
10 C,model,0.0796435,0.0735206,0
10 C,model,0.12415,0.147092,0
10 C,model,0.112911,0.271642,0
10 C,model,0.10766,0.0870933,0
10 C,model,0.191597,0.452038,1
10 C,model,0.099716,0.130271,0
10 C,model,0.130317,0.120827,0
10 C,model,0.0837247,0.171715,0
10 C,model,0.0858009,0.182926,0
10 C,model,0.191303,0.424928,4
10 C,model,0.0806679,0.0897498,0
10 C,model,0.128616,0.149823,0
10 C,model,0.109109,0.207817,0
10 C,model,0.109138,0.114469,0
10 C,model,0.188231,0.379377,1
10 C,model,0.104592,0.143955,0
10 C,model,0.128241,0.108793,0
10 C,model,0.0815666,0.167954,0
10 C,model,0.0912405,0.20709,0
10 C,model,0.180955,0.374793,4
10 C,model,0.0829481,0.105899,0
10 C,model,0.131071,0.143182,0
10 C,model,0.108846,0.158719,0
10 C,model,0.104106,0.0761384,0
10 C,model,0.177543,0.331588,1
10 C,model,0.105098,0.199282,0
10 C,model,0.129352,0.0964334,0
10 C,model,0.0780575,0.157784,0
10 C,model,0.0970777,0.236362,0
10 C,model,0.172152,0.305938,4
10 C,model,0.0898038,0.149409,0
10 C,model,0.124368,0.143986,0
10 C,model,0.105735,0.113573,0
10 C,model,0.108311,0.0827786,0
10 C,model,0.163605,0.260101,2
10 C,model,0.10903,0.148692,0
10 C,model,0.125209,0.103083,0
10 C,model,0.0784416,0.178782,0
10 C,model,0.0932709,0.266814,0
10 C,model,0.158212,0.231367,3
10 C,model,0.0874321,0.14745,0
10 C,model,0.122614,0.152044,0
10 C,model,0.11037,0.0528507,0
10 C,model,0.114194,0.125447,0
10 C,model,0.152072,0.191077,2
10 C,model,0.111655,0.105545,0
10 C,model,0.119874,0.121259,0
10 C,model,0.0743598,0.163801,0
10 C,model,0.0870308,0.198338,0
10 C,model,0.152255,0.187763,3
10 C,model,0.0846551,0.125898,0
10 C,model,0.120555,0.179252,0
10 C,model,0.103286,0.0428279,0
10 C,model,0.111287,0.165028,0
10 C,model,0.142804,0.130361,2
10 C,model,0.123277,0.195462,0
10 C,model,0.113574,0.0883595,0
10 C,model,0.0741733,0.143973,0
10 C,model,0.0855139,0.19163,0
10 C,model,0.144036,0.128679,3
10 C,model,0.0820777,0.108125,0
10 C,model,0.119188,0.262995,0
10 C,model,0.105232,0.070609,0
10 C,model,0.0988834,0.231401,0
10 C,model,0.14205,0.0802878,2
10 C,model,0.125777,0.227842,0
10 C,model,0.110557,0.15431,0
10 C,model,0.0720537,0.150076,0
10 C,model,0.0836202,0.131363,0
10 C,model,0.138941,0.0430348,3
10 C,model,0.0810928,0.122874,0
10 C,model,0.127619,0.340752,0
10 C,model,0.108111,0.0983696,0
10 C,model,0.0990679,0.227271,0
10 C,model,0.137372,0.0316554,2
10 C,model,0.131767,0.223037,0
10 C,model,0.106497,0.199386,0
10 C,model,0.0711949,0.150765,0
10 C,model,0.082297,0.0736546,0
10 C,model,0.138246,0.0435371,3
10 C,model,0.0896801,0.17897,0
10 C,model,0.129084,0.33554,0
